,cost,feasible,status,costs,actions,upperbound,lowerbound,gap,iterations,nodes_processed,nodes_remaining,runtime,total_cost
912,0.055333320542833256,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.055550721488734446,0.055550721488734446,0.0,30,0,0,0.0,0.05533332054283324
914,0.06299998452436419,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.0487 0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.06305941531838112,0.06305941531838112,0.0,41,0,0,0.0,0.16699996114665128
915,0.1056666338250376,True,integer optimal solution,"[ 0.      0.      0.      0.043   0.0446  0.     -0.      0.     -0.
  0.      0.      0.063  -0.      0.1057  0.      0.      0.     -0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00 -8.000e+00 -9.614e+03  0.000e+00
  0.000e+00  0.000e+00 -0.000e+00  0.000e+00  0.000e+00  1.000e+00
 -0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 -0.000e+00  0.000e+00]",0.10567917296255545,0.10567917296255545,0.0,55,0,0,0.015625,0.3115950409636613
920,0.050873141649543374,True,integer optimal solution,"[ 0.      0.      0.      0.0346  0.0509  0.      0.     -0.     -0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.      0.      0.      0.      0.     -0.      0.    ]","[   0.    0.    0.   -1. -183.    0.   -0.    0.   -0.   -0.    0.   -0.
   -0.   -0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   -0.    0.]",0.0511373403762206,0.0511373403762206,0.0,41,0,0,0.0,0.08543711130456338
921,0.006488200682558398,True,integer optimal solution,"[ 0.      0.      0.      0.      0.0065  0.      0.      0.     -0.
  0.      0.     -0.      0.      0.     -0.      0.      0.      0.
  0.     -0.      0.      0.      0.      0.      0.      0.    ]","[    0.     0.     0.     0. -1041.     0.    -0.     0.    -0.     0.
     0.    -0.     0.     0.    -0.     0.     0.     0.     0.    -0.
     0.     0.     0.     0.     0.     0.]",0.00648875956509614,0.00648875956509614,0.0,37,0,0,0.0,0.006488200682558398
922,0.10566663382503758,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.10583474500491218,0.10583474500491219,0.0,31,0,0,0.0,0.16099995436787085
924,0.06299998452436419,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.0487 0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.  0. -0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.06319552898083546,0.06319552898083546,0.0,35,0,0,0.0,0.16699996114665128
925,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.     -0.     -0.     -0.     -0.     -0.     -0.
  0.      0.     -0.     -0.     -0.      0.      0.0487  0.     -0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0.  0.  0. -0. -0. -0.  0. -1.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.05552780602322414,0.055527806023224144,0.0,40,0,0,0.0,0.1039999766222871
926,0.06299998452436428,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.06385019446419171,0.06385019446419171,0.0,36,0,0,0.015625,0.11833330506719741
927,0.1056666338250376,True,integer optimal solution,"[ 0.      0.      0.      0.043   0.0068  0.      0.      0.0188  0.
  0.      0.      0.063  -0.      0.1057  0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[   0.    0.    0.   -8. -521.    0.    0.   -1.    0.    0.    0.    1.
   -0.    1.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
    0.    0.]",0.10577587079282819,0.10577587079282819,0.0,76,0,0,0.0,0.2925613608330553
929,0.06299998452436417,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.     -0.      0.
 -0.      0.      0.063  -0.     -0.     -0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0.  0. -0.  0.  1. -0. -0. -0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.0635865873833388,0.0635865873833388,0.0,39,0,0,0.015625,0.11833330506719741
930,0.06299998452436384,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.0387  0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0.  1. -0. -0.  0.  0.  0.  0.
 -1.  1.  0.  0.  0.  0. -0.  0.]",0.06378505357567425,0.06378505357567425,0.0,37,0,0,0.0,0.15699996419666307
931,0.06299998452436417,True,integer optimal solution,"[ 0.      0.      0.     -0.      0.     -0.     -0.      0.     -0.
  0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0.  0.  0.  1. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.06340140337752434,0.06340140337752434,0.0,36,0,0,0.015625,0.11833330506719741
934,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0. -0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.10570195619119718,0.10570195619119718,0.0,4,0,0,0.0,0.22399993889223502
935,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.0364 0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0. -3.  0.  0.  0. -0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.10575659098074507,0.10575659098074507,0.0,45,0,0,0.0,0.19742493627579616
936,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.      0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0.  0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.055721221370764996,0.055721221370764996,0.0,30,0,0,0.0,0.05533332054283324
937,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.10587006171848369,0.10587006171848369,0.0,1,0,0,0.0,0.16099995436787085
938,0.2066665820606233,True,integer optimal solution,"[0.     0.     0.     0.1398 0.     0.     0.     0.     0.     0.
 0.     0.063  0.2067 0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[  0.   0.   0. -26.   0.   0.   0.   0.   0.   0.   0.   1.   1.   1.
   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.]",0.20676446482913602,0.20676446482913605,0.0,67,0,0,0.0,0.5704616194978226
944,0.10566663382503759,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.      0.063  -0.      0.1057  0.      0.      0.      0.
  0.      0.      0.      0.      0.     -0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0.  1. -0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0. -0.  0.]",0.10651134190056391,0.10651134190056391,0.0,38,0,0,0.0,0.16866661834940178
945,0.06299998452436416,True,integer optimal solution,"[ 0.      0.      0.      0.0563  0.0246  0.      0.     -0.     -0.
 -0.      0.      0.063   0.      0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[   0.    0.    0.  -10. -928.    0.   -0.    0.   -0.   -0.    0.    1.
    0.    0.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
   -0.    0.]",0.06309280384490745,0.06309280384490745,0.0,47,0,0,0.0,0.19932008677366886
946,0.04866665607945386,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.0487 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.
  0.  0.  0.  0.  0. -0.  0.  0.]",0.04880197316551648,0.04880197316551648,0.0,31,0,0,0.0,0.04866665607945386
948,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.     0.0387 0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
 -1.  1.  0.  0.  0. -0.  0.  0.]",0.10621365090296556,0.10621365090296556,0.0,42,0,0,0.015625,0.1996666134973365
950,0.018785631711843886,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.     -0.      0.0188  0.
  0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.      0.      0.     -0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0. -1.  0.  0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0. -0.  0.]",0.018802708573918647,0.018802708573918647,0.0,36,0,0,0.0,0.018785631711843886
952,0.06299998452436387,True,integer optimal solution,"[0.     0.     0.     0.0365 0.0126 0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[   0.    0.    0.   -1. -133.    0.    0.    0.    0.    0.    0.    1.
    0.    0.    0.    0.    0.    0.    0.    1.    0.    0.    0.   -0.
    0.    0.]",0.06369364425822616,0.06369364425822617,0.0,35,0,0,0.0,0.16747000548722712
953,0.10566663382503805,True,integer optimal solution,"[ 0.      0.      0.      0.0703  0.0726 -0.     -0.     -0.     -0.
  0.      0.      0.063  -0.      0.1057  0.      0.      0.      0.
  0.      0.0553  0.      0.      0.059   0.     -0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00 -6.000e+00 -3.958e+03 -0.000e+00
 -0.000e+00  0.000e+00 -0.000e+00  0.000e+00  0.000e+00  1.000e+00
 -0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00 -1.000e+00  0.000e+00
 -0.000e+00  0.000e+00]",0.10574193797631984,0.10574193797631984,0.0,61,0,0,0.0,0.42593375436374536
958,0.05533332054283324,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",0.055369131254981864,0.055369131254981864,0.0,43,0,0,0.015625,0.05533332054283324
959,0.06299998452436417,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.      0.063   0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0. -0.  0.  1.  0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.0633538325796502,0.0633538325796502,0.0,35,0,0,0.0,0.11833330506719741
961,0.05533332054283324,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.055425962864263774,0.055425962864263774,0.0,37,0,0,0.0,0.05533332054283324
964,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.10622269246452312,0.10622269246452314,0.0,19,0,0,0.0,0.16099995436787085
965,0.1056666338250376,True,integer optimal solution,"[ 0.      0.      0.      0.0563  0.0228  0.      0.      0.     -0.
 -0.      0.      0.063  -0.      0.1057  0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[  0.   0.   0.  -4. -81.   0.  -0.   0.  -0.  -0.   0.   1.  -0.   1.
   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.   0.]",0.10639968770586923,0.10639968770586923,0.0,45,0,0,0.0,0.303025528880261
967,0.06299998452436384,True,integer optimal solution,"[0.     0.     0.     0.     0.0002 0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0. -2.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0. -0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.06300918733529395,0.06300918733529395,0.0,41,0,0,0.0,0.11857780245169303
968,0.06299998452436384,True,integer optimal solution,"[0.     0.     0.     0.0128 0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0. -3.  0. -0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.06302000046400515,0.06302000046400515,0.0,52,0,0,0.0,0.13116826287692263
972,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.0487 0.     0.     0.0387 0.0553
 0.     0.     0.059  0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  1.  0. -1.  0.  0.
 -1.  1.  0.  0. -1.  0.  0.  0.]",0.10813509536218174,0.10813509536218174,0.0,31,0,0,0.015625,0.30733325552146595
973,0.10566663382503805,True,integer optimal solution,"[ 0.      0.      0.      0.0469  0.019  -0.      0.      0.     -0.
 -0.      0.      0.063  -0.      0.1057  0.      0.      0.      0.
  0.0387  0.0553  0.      0.      0.      0.      0.      0.    ]","[   0.    0.    0.  -14. -557.   -0.    0.    0.   -0.   -0.    0.    1.
   -0.    1.    0.    0.    0.    0.   -1.    1.    0.    0.    0.    0.
    0.    0.]",0.10568099202865472,0.10568099202865472,0.0,48,0,0,0.0,0.3285740375240337
977,0.05533332054283325,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.055593525296519564,0.055593525296519564,0.0,39,0,0,0.0,0.05533332054283324
978,0.05533332054283323,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.05553536858189928,0.05553536858189928,0.0,31,0,0,0.0,0.05533332054283324
979,0.06299998452436417,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.0487 0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.06384212292121108,0.06384212292121108,0.0,26,0,0,0.0,0.16699996114665128
981,0.11966662739753053,True,integer optimal solution,"[ 0.      0.      0.      0.1094  0.0939 -0.     -0.      0.      0.1197
  0.      0.      0.063  -0.      0.1057  0.      0.      0.     -0.
  0.      0.0553  0.      0.      0.059   0.     -0.      0.    ]","[ 0.00e+00  0.00e+00  0.00e+00 -1.40e+01 -1.14e+03 -0.00e+00 -0.00e+00
  0.00e+00  1.00e+00  0.00e+00  0.00e+00  1.00e+00 -0.00e+00  1.00e+00
  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  1.00e+00  0.00e+00
  0.00e+00 -1.00e+00  0.00e+00 -0.00e+00  0.00e+00]",0.11996779935031938,0.1199677993503194,0.0,75,0,0,0.0,0.6059632651343535
983,0.06105589936584721,True,integer optimal solution,"[ 0.      0.      0.      0.0609  0.0611 -0.     -0.      0.      0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00 -5.000e+00 -1.903e+03  0.000e+00
 -0.000e+00  0.000e+00  0.000e+00 -0.000e+00  0.000e+00 -0.000e+00
 -0.000e+00 -0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 -0.000e+00  0.000e+00]",0.06116902988527087,0.06116902988527087,0.0,51,0,0,0.015625,0.17733193142618664
985,0.06299998452436428,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0. -0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.06371568503544917,0.06371568503544917,0.0,37,0,0,0.0,0.11833330506719741
986,0.1927276844845256,True,integer optimal solution,"[ 0.      0.      0.      0.1715  0.1927 -0.     -0.     -0.      0.1197
 -0.      0.      0.     -0.      0.1057  0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00 -1.600e+01 -2.861e+03  0.000e+00
 -0.000e+00  0.000e+00  1.000e+00 -0.000e+00  0.000e+00  0.000e+00
 -0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 -0.000e+00  0.000e+00]",0.1931900537103696,0.1931900537103696,0.0,45,0,0,0.015625,0.6449265580190641
988,0.10566663382503763,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0. -0.  0.  0.  0.]",0.10591415787589384,0.10591415787589384,0.0,45,0,0,0.0,0.22399993889223502
991,0.04866665607945386,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.      0.
 -0.      0.     -0.      0.     -0.      0.      0.0487  0.     -0.
  0.     -0.      0.      0.      0.      0.      0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0. -0.  0. -0.  0. -0.  0. -1.  0.  0.
  0. -0.  0.  0.  0.  0.  0.  0.]",0.049117896530931925,0.049117896530931925,0.0,27,0,0,0.0,0.04866665607945386
